# ./multi_result/hh_3.txt
# dt = 25 [usec]
# t [usec], V [mV]
12250, -64.979167, -64.979167, -64.979167, -64.979167
12270, -64.979166, -64.979166, -64.979166, -64.979166
12300, -64.979163, -64.979163, -64.979163, -64.979163
12320, -64.979160, -64.979160, -64.979160, -64.979160
12350, -64.979156, -64.979156, -64.979156, -64.979156
12370, -64.979152, -64.979152, -64.979152, -64.979152
12400, -64.979147, -64.979147, -64.979147, -64.979147
12420, -64.979142, -64.979142, -64.979142, -64.979142
12450, -64.979136, -64.979136, -64.979136, -64.979136
12470, -64.979129, -64.979129, -64.979129, -64.979129
12500, -64.979122, -64.979122, -64.979122, -64.979122
12520, -64.979114, -64.979114, -64.979114, -64.979114
12550, -64.979106, -64.979106, -64.979106, -64.979106
12570, -64.979097, -64.979097, -64.979097, -64.979097
12600, -64.979088, -64.979088, -64.979088, -64.979088
12620, -64.979078, -64.979078, -64.979078, -64.979078
12650, -64.979067, -64.979067, -64.979067, -64.979067
12670, -64.979057, -64.979057, -64.979057, -64.979057
12700, -64.979045, -64.979045, -64.979045, -64.979045
12720, -64.979033, -64.979033, -64.979033, -64.979033
12750, -64.979021, -64.979021, -64.979021, -64.979021
